block,param1,param2,correlation,direction,max_abs_dscore_1,max_abs_dscore_2
Receptors_MAPK_1,ePP2A+MAPKKp.Km,eMAPKK+MAPK.kcat,0.9139,positive (redundant),0.608577,0.494495
AMPAR_1,Glu+sAMPARpS845.tau,from_memb3.Kf,0.9138,positive (redundant),0.021449,0.020545
Receptors_Ras_1,bg+GEF.Kd,ebGEF+Ras.kcat,-0.913,negative (compensating),0.001554,0.362629
Receptors_protein,pep_elongation.Kd,Degrade_protein.Kf,0.9125,positive (redundant),0.029895,0.019094
Glu_mGluR_1,ePKC+mGluR.Km,ePP2A+LRpS870.Km,0.9119,positive (redundant),0.024657,0.021976
Glu_mGluR_1,ePKA+GluR.Km,ePP2A+LRpS870.Km,0.9119,positive (redundant),0.006724,0.021976
Glu_mGluR_1,ePP2A+LRpS870G.Km,ePP2A+LRpS870.Km,0.9114,positive (redundant),0.029199,0.021976
Glu_mGluR_1,RpS870Glu+Gq.tau,ePP2A+LRpS870.Km,0.9113,positive (redundant),0.043088,0.021976
Glu_mGluR_1,ePP2A+RpS870S901.kcat,ePP2A+LRpS870.Km,0.9112,positive (redundant),0.00057,0.021976
Glu_mGluR_1,ePP2A+LRpS870G.kcat,ePP2A+LRpS870.Km,0.911,positive (redundant),0.01091,0.021976
Glu_mGluR_1,RpS870+Glu.tau,ePP2A+LRpS870.Km,0.9105,positive (redundant),0.017101,0.021976
Receptors_Ras_1,ebGEF+Ras.Km,ebGEF+Ras.kcat,-0.9104,negative (compensating),0.008039,0.362629
Glu_mGluR_1,RpS870Glu+Gq.Kd,ePP2A+LRpS870.Km,0.9103,positive (redundant),0.011106,0.021976
mGluR_PLCb,PLC+Gq.Kd,Gq_deph.Kf,0.9101,positive (redundant),0.012461,0.168782
Glu_mGluR_1,ePP2A+RpS870G.kcat,ePP2A+LRpS870.Km,0.91,positive (redundant),0.032984,0.021976
PKA_1,R2C2cAMP2+cAMP.tau,R2C2+cAMP.tau,0.9099,positive (redundant),0.153412,0.022107
Glu_mGluR_3,Glu_mGluR+Gq.Kd,Glu_mGluR+Gq.tau,0.9089,positive (redundant),0.337825,0.060511
Receptors_S6,ebS6K+S6.Km,eS6Kpqrs+40S.kcat,-0.9081,negative (compensating),0.050712,0.00254
AC_1,ePKA+cAMP_PDE.kcat,CaMCa4+AC1.tau,0.9076,positive (redundant),0.021248,0.00462
Receptors_S6,ebS6K+S6.kcat,eS6Kpqrs+40S.kcat,0.9076,positive (redundant),0.005007,0.00254
AC_1,ePKA+cAMP_PDE.kcat,Gs+AC2p.Kd,0.9074,positive (redundant),0.021248,0.022817
Glu_mGluR_1,ePP2A+LRpS870.kcat,ePP2A+RpS870S901.kcat,0.9061,positive (redundant),0.015436,0.00057
AMPAR_4,ePP1+iAMPARpS845S831.Km,eCaMKII+AMPARpS845.Km,0.906,positive (redundant),0.08374,0.028791
Receptors_protein,pep_elongation.tau,eCKII+FMRP.Km,-0.9056,negative (compensating),0.005757,0.002256
Receptors_Ras_1,bg+GEF.Kd,eSHCpSosGrb2+Ras.kcat,0.9051,positive (redundant),0.001554,0.093305
AC_2,eAC1Gs+ATP.Km,eAC1Gs+ATP.kcat,0.9046,positive (redundant),0.008708,0.076809
Receptors_MAPK_2,eMKP1+MAPKpq.kcat,ePP2A+RpT840barr2craf1p.kcat,0.9037,positive (redundant),0.061097,0.061099
AC_1,ePKA+cAMP_PDE.kcat,Gs+AC1.tau,0.9027,positive (redundant),0.021248,0.028891
Receptors_protein,eTrans+AA.kcat,ePP2A+FMRPp.kcat,0.9027,positive (redundant),0.011089,0.000698
Receptors_PI3K_1,Sos+Grb2.Kd,SHC+SosGrb2.tau,0.9023,positive (redundant),0.005692,0.000916
Glu_mGluR_1,Gq_release.Kf,ePP2A+IntRpS901.Km,0.9019,positive (redundant),0.028592,0.021596
Receptors_MAPK_1,craf_deph.kcat,eMAPKK+MAPK.kcat,0.9014,positive (redundant),0.640971,0.494495
Receptors_S6K,emTORC1+S6K.Km,ePP2A+S6Kpqrs.kcat,0.9004,positive (redundant),0.210277,0.002873
